VacID	JumpID	ERGforward	ERGbackward	ERGstartshow	ERGendshow	ERGstart	ERG1	ERG2	ERG3	ERG4	ERG5	ERGend	DISTstart	DIST1	DIST2	DIST3	DIST4	DIST5	DISTend	FORCEsaddle	DIST	POS
0	1	.596586	.544570	-952.82440385	-952.77238779	0.000000	0.147616	0.448237	0.596586	0.463351	0.188734	0.052016	0.000000	0.505660	1.015297	1.522999	2.021481	2.519347	3.020263	-0.001473	2.7729245622817	1.522999
0	1	.585287	.585638	-952.77043186	-952.77078300	0.000000	0.142064	0.439563	0.585287	0.439979	0.143311	-0.000351	0.000000	0.507203	1.015469	1.522346	2.029472	2.536662	3.044607	-0.000892	2.78763837403108	1.522346
0	1	.572377	.581363	-952.76248633	-952.77147262	0.000000	0.138156	0.428657	0.572377	0.430410	0.134929	-0.008986	0.000000	0.504328	1.008899	1.513948	2.017404	2.523142	3.026333	-0.000486	2.7748914064605	1.513948
0	1	.629300	.577361	-952.81620724	-952.76426786	0.000000	0.152101	0.471691	0.629300	0.484948	0.192240	0.051939	0.000000	0.517429	1.036761	1.552499	2.056721	2.559737	3.065596	-0.000981	2.79973754194496	1.552499
0	1	.581565	.581778	-952.77006350	-952.77027617	0.000000	0.142275	0.437280	0.581565	0.439918	0.147295	-0.000213	0.000000	0.504075	1.011127	1.517160	2.019463	2.522891	3.025800	-0.000907	2.77542967654713	1.517160
0	1	.547846	.542617	-952.81775513	-952.81252603	0.000000	0.136986	0.413342	0.547846	0.414620	0.138754	0.005229	0.000000	0.502332	1.005839	1.507928	2.008786	2.514258	3.014706	-0.000163	2.76536901108841	1.507928
0	1	.579346	.578957	-952.77126725	-952.77087778	0.000000	0.143268	0.438883	0.579346	0.438628	0.143966	0.000389	0.000000	0.504170	1.009732	1.510057	2.010753	2.515164	3.018948	0.000418	2.77420685037663	1.510057
0	1	.583407	.573891	-952.77277585	-952.76326009	0.000000	0.135046	0.435017	0.583407	0.435664	0.140763	0.009516	0.000000	0.521887	1.038322	1.552411	2.065903	2.580174	3.099676	-0.001495	2.81599287601672	1.552411
0	1	.575325	.625712	-952.76262473	-952.81301133	0.000000	0.141873	0.433421	0.575325	0.419499	0.100461	-0.050387	0.000000	0.506108	1.007378	1.507594	2.019763	2.538398	3.050258	0.001739	2.79052229074061	1.507594
0	1	.576119	.582530	-952.76459123	-952.77100219	0.000000	0.145565	0.436970	0.576119	0.434314	0.140310	-0.006411	0.000000	0.498140	0.999144	1.497920	1.999471	2.502249	3.002974	0.001360	2.76353073199031	1.497920
0	1	.550380	.591862	-952.77334719	-952.81482920	0.000000	0.128386	0.412575	0.550380	0.399658	0.094590	-0.041482	0.000000	0.518134	1.031896	1.539720	2.056541	2.578836	3.105562	0.001237	2.81733377926635	1.539720
0	1	.581121	.586970	-952.76593799	-952.77178690	0.000000	0.146391	0.440568	0.581121	0.438517	0.142448	-0.005849	0.000000	0.500189	1.003853	1.501154	2.000103	2.503151	3.005088	-0.000254	2.76610362464427	1.501154
0	1	.545186	.596975	-952.76475734	-952.81654643	0.000000	0.132355	0.408620	0.545186	0.398914	0.097581	-0.051789	0.000000	0.497597	0.996806	1.494900	1.999791	2.505613	3.011529	0.000263	2.77071216884082	1.494900
0	1	.576894	.582466	-952.76908151	-952.77465350	0.000000	0.138794	0.432683	0.576894	0.431845	0.134977	-0.005572	0.000000	0.512765	1.022537	1.530300	2.038940	2.550427	3.063548	0.000560	2.79918237970027	1.530300
0	1	.587658	.592812	-952.76586788	-952.77102161	0.000000	0.147637	0.443239	0.587658	0.443269	0.148814	-0.005154	0.000000	0.509448	1.012315	1.514485	2.015968	2.518445	3.025726	-0.000085	2.7855513526332	1.514485
0	1	.578109	.588373	-952.76322939	-952.77349336	0.000000	0.154569	0.438998	0.578109	0.437996	0.149964	-0.010264	0.000000	0.495951	0.995262	1.495368	1.996747	2.496996	2.993347	-0.000019	2.79787637664682	1.495368
0	1	.464756	.464480	-950.75525936	-950.75498365	0.000000	0.123432	0.352608	0.464756	0.354138	0.125548	0.000276	0.000000	0.461443	0.925881	1.390292	1.852524	2.315415	2.776029	-0.000687	2.60208681118666	1.390292
0	1	.455311	.448302	-950.77195270	-950.76494369	0.000000	0.114429	0.340703	0.455311	0.343933	0.119717	0.007009	0.000000	0.472821	0.944971	1.417559	1.882123	2.348310	2.816284	-0.002817	2.60713052902842	1.417559
0	1	.466778	.462605	-950.75196863	-950.74779587	0.000000	0.124390	0.354422	0.466778	0.354053	0.125808	0.004173	0.000000	0.465761	0.934103	1.401936	1.870572	2.339447	2.805440	0.000973	2.62574470704691	1.401936
0	1	.461324	.460879	-950.77283289	-950.77238768	0.000000	0.122673	0.350674	0.461324	0.350053	0.122529	0.000445	0.000000	0.464681	0.931475	1.397545	1.866351	2.334901	2.800421	0.002408	2.62555212851067	1.397545
0	1	.445382	.425477	-950.77148531	-950.75158036	0.000000	0.122267	0.341038	0.445382	0.343104	0.134143	0.019905	0.000000	0.459699	0.921907	1.383774	1.846093	2.308563	2.768053	0.000141	2.59771534559044	1.383774
0	1	.461104	.457633	-950.75685729	-950.75338650	0.000000	0.122359	0.349696	0.461104	0.352375	0.126839	0.003471	0.000000	0.462261	0.927695	1.393256	1.856228	2.319803	2.781194	-0.001444	2.6081210053004	1.393256
0	1	.482797	.484782	-950.76571546	-950.76770089	0.000000	0.131235	0.368915	0.482797	0.363193	0.123926	-0.001985	0.000000	0.469733	0.941411	1.411576	1.889140	2.365862	2.838014	0.005020	2.65068937618283	1.411576
0	1	.457976	.418326	-950.81115649	-950.77150602	0.000000	0.113288	0.341786	0.457976	0.356883	0.149544	0.039650	0.000000	0.476560	0.954035	1.432024	1.889803	2.350653	2.815018	-0.006943	2.62387466762965	1.432024
0	1	.482431	.491450	-950.75764550	-950.76666492	0.000000	0.127850	0.366744	0.482431	0.360710	0.117985	-0.009019	0.000000	0.470383	0.942631	1.413870	1.889341	2.364726	2.836514	0.002145	2.65006168513196	1.413870
0	1	.569151	.569295	-950.73000606	-950.73014993	0.000000	0.131387	0.422886	0.569151	0.422774	0.131111	-0.000144	0.000000	0.513388	1.026205	1.535478	2.044893	2.558322	3.073853	0.000236	2.77370891745533	1.535478
0	1	.476087	.475814	-950.74913334	-950.74886057	0.000000	0.126176	0.361237	0.476087	0.361656	0.127131	0.000273	0.000000	0.465819	0.934322	1.402307	1.870373	2.338452	2.804160	0.001397	2.6274490713632	1.402307
0	1	.491841	.478404	-950.77353188	-950.76009534	0.000000	0.128743	0.370663	0.491841	0.378375	0.141818	0.013437	0.000000	0.474006	0.952218	1.431600	1.902498	2.374616	2.845327	-0.004243	2.65700966923286	1.431600
0	1	.414125	.459067	-950.76572616	-950.81066842	0.000000	0.107231	0.313854	0.414125	0.300209	0.071333	-0.044942	0.000000	0.460297	0.917432	1.372420	1.845224	2.317891	2.789261	0.005887	2.60255391612969	1.372420
0	1	.491192	.481621	-950.76701795	-950.75744671	0.000000	0.128603	0.370767	0.491192	0.376339	0.137989	0.009571	0.000000	0.469176	0.941882	1.415041	1.883224	2.352942	2.820543	-0.003586	2.63653828088123	1.415041
0	1	.426913	.439225	-950.75221871	-950.76453113	0.000000	0.115589	0.324918	0.426913	0.322997	0.105875	-0.012312	0.000000	0.458208	0.919191	1.380026	1.841197	2.302631	2.761390	-0.000215	2.59163522858891	1.380026
0	1	.461078	.465319	-950.75381050	-950.75805133	0.000000	0.121979	0.349249	0.461078	0.346580	0.117393	-0.004241	0.000000	0.470546	0.943170	1.414582	1.888777	2.363022	2.834497	0.001811	2.65438501846435	1.414582
0	1	.447729	.456866	-950.76467799	-950.77381485	0.000000	0.113402	0.337450	0.447729	0.334651	0.108592	-0.009137	0.000000	0.464827	0.927661	1.389876	1.858946	2.327078	2.796090	0.001274	2.59049429739719	1.389876
0	1	.459853	.468243	-950.74708540	-950.75547588	0.000000	0.121418	0.348155	0.459853	0.347948	0.117291	-0.008390	0.000000	0.463745	0.930239	1.396477	1.863182	2.330315	2.794600	-0.000743	2.61673340202254	1.396477
0	1	.461870	.464763	-950.77360837	-950.77650109	0.000000	0.119871	0.347999	0.461870	0.349149	0.120051	-0.002893	0.000000	0.472522	0.947739	1.422675	1.895426	2.369140	2.840734	-0.001874	2.66068936462412	1.422675
0	1	.465740	.465899	-950.75169380	-950.75185309	0.000000	0.124570	0.354082	0.465740	0.354287	0.124981	-0.000159	0.000000	0.460776	0.924094	1.386922	1.850499	2.313968	2.774772	0.000788	2.6000986808142	1.386922
0	1	.482153	.462694	-950.46550107	-950.44604157	0.000000	0.117165	0.358556	0.482153	0.359331	0.122603	0.019459	0.000000	0.498571	0.991877	1.480981	1.970675	2.464830	2.963067	0.000348	2.70303128307172	1.480981
0	1	.475615	.458559	-950.48888691	-950.47183116	0.000000	0.127213	0.362451	0.475615	0.360878	0.134395	0.017056	0.000000	0.468540	0.939638	1.409667	1.883590	2.357132	2.826944	0.003398	2.64485885258608	1.409667
0	1	.470393	.465241	-950.44701330	-950.44186085	0.000000	0.126169	0.357812	0.470393	0.358979	0.129720	0.005152	0.000000	0.462605	0.928453	1.394154	1.858711	2.323661	2.785828	-0.000270	2.60942883149129	1.394154
0	1	.470143	.471304	-950.44049684	-950.44165779	0.000000	0.122314	0.354846	0.470143	0.355994	0.123228	-0.001161	0.000000	0.469501	0.941816	1.413650	1.884646	2.356292	2.825432	-0.000724	2.64429949754626	1.413650
0	1	.480890	.464802	-950.49209783	-950.47600968	0.000000	0.128916	0.365665	0.480890	0.369439	0.139723	0.016088	0.000000	0.466039	0.935609	1.404841	1.873135	2.341647	2.807127	0.001125	2.62851318983983	1.404841
0	1	.473935	.472906	-950.44923311	-950.44820387	0.000000	0.124074	0.358158	0.473935	0.359187	0.125930	0.001029	0.000000	0.470148	0.943131	1.415984	1.887360	2.359579	2.829317	-0.001206	2.64783418907902	1.415984
0	1	.463307	.461654	-950.44703084	-950.44537743	0.000000	0.123423	0.351523	0.463307	0.353259	0.125549	0.001653	0.000000	0.461329	0.925483	1.389314	1.852830	2.316632	2.777408	0.000296	2.60375780309809	1.389314
0	1	.478140	.474610	-950.48511416	-950.48158433	0.000000	0.116774	0.358543	0.478140	0.358686	0.119385	0.003530	0.000000	0.482486	0.961298	1.437762	1.914526	2.393077	2.876226	-0.000223	2.64041006117982	1.437762
0	1	.460783	.457654	-950.44929086	-950.44616190	0.000000	0.116421	0.345709	0.460783	0.347932	0.120444	0.003129	0.000000	0.474466	0.948514	1.421728	1.892797	2.363784	2.836602	-0.000376	2.62049230195399	1.421728
0	1	.393131	.396908	-950.54160352	-950.54538057	0.000000	0.103461	0.297830	0.393131	0.297698	0.101744	-0.003777	0.000000	0.455501	0.911281	1.366080	1.821341	2.276664	2.732576	-0.000145	2.53950570950993	1.366080
0	1	.465341	.465315	-950.45394954	-950.45392386	0.000000	0.121099	0.350978	0.465341	0.351107	0.121272	0.000026	0.000000	0.470699	0.943814	1.416411	1.888831	2.361827	2.832301	-0.000086	2.65137818381974	1.416411
0	1	.461146	.463787	-950.44453270	-950.44717393	0.000000	0.124397	0.351776	0.461146	0.349719	0.121609	-0.002641	0.000000	0.459280	0.921256	1.382834	1.845782	2.308661	2.768527	0.001818	2.59599626983507	1.382834
0	1	.481513	.479910	-950.48412067	-950.48251797	0.000000	0.128855	0.365271	0.481513	0.366282	0.128314	0.001603	0.000000	0.467057	0.936787	1.406650	1.875997	2.345562	2.812804	-0.000912	2.63279280526791	1.406650
0	1	.448223	.473633	-950.44818768	-950.47359803	0.000000	0.110402	0.335187	0.448223	0.332040	0.099261	-0.025410	0.000000	0.476188	0.951246	1.425650	1.902610	2.381384	2.859561	0.000279	2.63691300835522	1.425650
0	1	.457476	.484617	-950.47534852	-950.50248932	0.000000	0.113576	0.342285	0.457476	0.338147	0.099095	-0.027141	0.000000	0.479637	0.957910	1.435786	1.913994	2.392147	2.872554	-0.001431	2.65122010657111	1.435786
0	1	.470494	.472056	-950.44912329	-950.45068489	0.000000	0.125543	0.357684	0.470494	0.356899	0.124122	-0.001562	0.000000	0.463655	0.930093	1.396123	1.862949	2.329637	2.793563	0.000382	2.61701908925894	1.396123
0	1	.462397	.475300	-950.47593184	-950.48883530	0.000000	0.118898	0.346856	0.462397	0.348477	0.113514	-0.012903	0.000000	0.471747	0.947160	1.422808	1.894626	2.367441	2.837864	-0.003047	2.65365823523275	1.422808
0	1	.466158	.471430	-950.44212212	-950.44739422	0.000000	0.125418	0.354944	0.466158	0.353022	0.120804	-0.005272	0.000000	0.461777	0.926300	1.390044	1.856208	2.322241	2.784597	0.001503	2.6080528364361	1.390044
0	1	.468069	.466297	-950.44209333	-950.44032166	0.000000	0.121092	0.353418	0.468069	0.353253	0.121334	0.001772	0.000000	0.471640	0.941768	1.411392	1.882080	2.354023	2.826256	0.000098	2.61411055562912	1.411392
0	1	.465784	.468826	-950.44437609	-950.44741801	0.000000	0.123875	0.353412	0.465784	0.353257	0.122050	-0.003042	0.000000	0.464429	0.931882	1.398780	1.866029	2.333631	2.798111	0.000938	2.62037715300141	1.398780
0	1	.350569	.349323	-950.48832914	-950.48708308	0.000000	0.104539	0.273272	0.350569	0.274522	0.105402	0.001246	0.000000	0.468307	0.941015	1.415694	1.887814	2.358851	2.826376	-0.002011	2.7201054704112	1.415694
0	1	.337021	.366134	-950.49970523	-950.52881789	0.000000	0.104259	0.265270	0.337021	0.256181	0.078890	-0.029113	0.000000	0.468964	0.940803	1.413055	1.890795	2.366545	2.837384	0.006085	2.73265733445039	1.413055
0	1	.348460	.355787	-950.48430272	-950.49162928	0.000000	0.101790	0.270616	0.348460	0.269687	0.099651	-0.007327	0.000000	0.475985	0.955740	1.437126	1.918005	2.397553	2.873452	-0.000380	2.76252597451252	1.437126
0	1	.334504	.316190	-950.50373457	-950.48542037	0.000000	0.099528	0.261287	0.334504	0.265592	0.112271	0.018314	0.000000	0.463935	0.931995	1.402002	1.870090	2.337038	2.800367	-0.001475	2.69920425181754	1.402002
0	1	.323922	.352132	-950.49177598	-950.51998575	0.000000	0.094696	0.254170	0.323922	0.239816	0.069487	-0.028210	0.000000	0.469340	0.938258	1.404072	1.893710	2.382347	2.864349	0.013011	2.73132187940149	1.404072
0	1	.337023	.342335	-950.48287226	-950.48818450	0.000000	0.099480	0.263039	0.337023	0.261299	0.095796	-0.005312	0.000000	0.467073	0.937658	1.409666	1.882932	2.354512	2.821895	0.000842	2.71747937985602	1.409666
0	1	.372356	.348078	-950.50627854	-950.48200073	0.000000	0.109616	0.288695	0.372356	0.296224	0.126962	0.024278	0.000000	0.474970	0.954477	1.436483	1.914626	2.391628	2.865023	-0.002461	2.75186664608082	1.436483
0	1	.257700	.306065	-950.48343462	-950.53179938	0.000000	0.080395	0.205277	0.257700	0.191129	0.043921	-0.048365	0.000000	0.452738	0.906708	1.359615	1.825882	2.288675	2.745502	0.009932	2.66106726301527	1.359615
0	1	.337071	.361015	-950.48412995	-950.50807374	0.000000	0.101637	0.265828	0.337071	0.255084	0.080971	-0.023944	0.000000	0.464811	0.931830	1.398721	1.875313	2.348633	2.816712	0.007907	2.70936327041706	1.398721
0	1	.462725	.463074	-950.54157844	-950.54192775	0.000000	0.119283	0.353308	0.462725	0.353733	0.120119	-0.000349	0.000000	0.516259	1.037321	1.554105	2.070164	2.590315	3.106506	-0.000010	2.89834016055109	1.554105
0	1	.351378	.360704	-950.49153199	-950.50085836	0.000000	0.103044	0.272633	0.351378	0.272682	0.101389	-0.009326	0.000000	0.481880	0.967623	1.454893	1.941167	2.426474	2.908031	-0.001036	2.79732957292354	1.454893
0	1	.347694	.373139	-950.48103375	-950.50647880	0.000000	0.102020	0.270374	0.347694	0.263535	0.083829	-0.025445	0.000000	0.478850	0.961433	1.444834	1.932487	2.417817	2.898477	0.003089	2.78268001839227	1.444834
0	1	.306847	.257131	-950.53246612	-950.48275061	0.000000	0.091806	0.239640	0.306847	0.254480	0.130037	0.049716	0.000000	0.458688	0.923468	1.391622	1.845761	2.301060	2.755317	-0.010436	2.67026487282994	1.391622
0	1	.361531	.337207	-950.50865626	-950.48433223	0.000000	0.105355	0.279538	0.361531	0.290259	0.126214	0.024324	0.000000	0.468843	0.943171	1.420713	1.888332	2.356055	2.821854	-0.008438	2.71393008930163	1.420713
0	1	.351225	.329560	-950.52369518	-950.50202971	0.000000	0.096210	0.266639	0.351225	0.281982	0.121619	0.021665	0.000000	0.480937	0.968715	1.458134	1.921167	2.387497	2.854530	-0.014984	2.72474745028298	1.458134
0	1	.341058	.336887	-950.48853131	-950.48436048	0.000000	0.101036	0.266130	0.341058	0.267903	0.104544	0.004171	0.000000	0.463954	0.932203	1.402325	1.870688	2.337653	2.801037	-0.001228	2.69852723271516	1.402325
0	1	.368212	.326002	-950.53139795	-950.48918768	0.000000	0.112443	0.289282	0.368212	0.298343	0.139531	0.042210	0.000000	0.463294	0.931643	1.402179	1.867694	2.332446	2.794288	-0.006102	2.69345191867696	1.402179
0	1	.343287	.357642	-950.48285687	-950.49721175	0.000000	0.099460	0.266698	0.343287	0.264697	0.092934	-0.014355	0.000000	0.472698	0.949294	1.427261	1.905385	2.382020	2.854922	-0.000660	2.74526601325636	1.427261
0	1	.318536	.333784	-950.48276629	-950.49801383	0.000000	0.094628	0.248842	0.318536	0.246079	0.084507	-0.015248	0.000000	0.462268	0.928417	1.395921	1.864000	2.330155	2.792523	-0.000216	2.69185638697687	1.395921
0	1	.349645	.346620	-950.48782870	-950.48480360	0.000000	0.104922	0.273816	0.349645	0.272988	0.105372	0.003025	0.000000	0.465848	0.935121	1.405505	1.878464	2.349413	2.816168	0.002422	2.7112813548004	1.405505
0	1	.342364	.334715	-950.17742330	-950.16977457	0.000000	0.100963	0.266691	0.342364	0.268575	0.106242	0.007649	0.000000	0.467997	0.940141	1.414297	1.886322	2.357074	2.824528	-0.001926	2.71911025647042	1.414297
0	1	.354156	.330327	-950.22086855	-950.19703927	0.000000	0.104234	0.274541	0.354156	0.282305	0.120892	0.023829	0.000000	0.468012	0.941286	1.417615	1.885764	2.353809	2.819160	-0.006096	2.7134669743808	1.417615
0	1	.353598	.333434	-950.18990871	-950.16974504	0.000000	0.106672	0.275584	0.353598	0.279576	0.118184	0.020164	0.000000	0.476745	0.957565	1.440299	1.920278	2.399481	2.875411	-0.001688	2.7653335556208	1.440299
0	1	.354556	.348052	-950.18071929	-950.17421522	0.000000	0.107354	0.277214	0.354556	0.277302	0.107971	0.006504	0.000000	0.470695	0.944554	1.419840	1.896968	2.372307	2.843419	0.002048	2.73594288034309	1.419840
0	1	.349201	.333961	-950.22214767	-950.20690775	0.000000	0.102766	0.270322	0.349201	0.277061	0.117484	0.015240	0.000000	0.478241	0.960990	1.446388	1.926482	2.405732	2.882463	-0.003732	2.77247712556146	1.446388
0	1	.355684	.338935	-950.18791694	-950.17116816	0.000000	0.106162	0.276624	0.355684	0.282260	0.116845	0.016749	0.000000	0.470535	0.945893	1.423480	1.896210	2.368406	2.837534	-0.004677	2.73076928767214	1.423480
0	1	.331128	.356084	-950.16748050	-950.19243678	0.000000	0.096322	0.257161	0.331128	0.252670	0.082853	-0.024956	0.000000	0.476923	0.956926	1.437875	1.921889	2.404156	2.882205	0.001658	2.77256322730778	1.437875
0	1	.371772	.342564	-950.22251253	-950.19330426	0.000000	0.107657	0.287216	0.371772	0.299030	0.132423	0.029208	0.000000	0.469781	0.946014	1.426067	1.892867	2.359904	2.825625	-0.010479	2.71709701838027	1.426067
0	1	.344310	.337083	-950.17723285	-950.17000628	0.000000	0.101264	0.267683	0.344310	0.271037	0.107493	0.007227	0.000000	0.469084	0.942839	1.419068	1.891209	2.362202	2.830115	-0.003718	2.72279476122554	1.419068
0	1	.326455	.328155	-950.23671341	-950.23841334	0.000000	0.096630	0.255205	0.326455	0.254600	0.095186	-0.001700	0.000000	0.471838	0.945762	1.419818	1.894204	2.368612	2.840797	-0.000291	2.71144490762232	1.419818
0	1	.345986	.341833	-950.18226819	-950.17811551	0.000000	0.103130	0.270058	0.345986	0.271505	0.106350	0.004153	0.000000	0.469132	0.942391	1.417605	1.890855	2.362730	2.831185	-0.002274	2.72529329546466	1.417605
0	1	.348984	.341747	-950.18359317	-950.17635584	0.000000	0.103901	0.271236	0.348984	0.273855	0.110742	0.007237	0.000000	0.479435	0.962963	1.448638	1.930693	2.411905	2.890216	-0.002844	2.78041177821427	1.448638
0	1	.345707	.371754	-950.19781950	-950.22386686	0.000000	0.103528	0.271759	0.345707	0.260479	0.081224	-0.026047	0.000000	0.470134	0.942172	1.413871	1.897207	2.376708	2.850481	0.008899	2.73992769495891	1.413871
0	1	.340467	.352412	-950.17400667	-950.18595153	0.000000	0.101514	0.265678	0.340467	0.262304	0.094290	-0.011945	0.000000	0.476045	0.955198	1.435146	1.919018	2.400754	2.877902	0.003356	2.76781763705459	1.435146
0	1	.323557	.344379	-950.19714493	-950.21796729	0.000000	0.096805	0.253832	0.323557	0.246941	0.080496	-0.020822	0.000000	0.465267	0.932969	1.401457	1.876162	2.348220	2.815351	0.004708	2.7102190932177	1.401457
0	1	.338928	.347330	-950.17112959	-950.17953188	0.000000	0.101240	0.265413	0.338928	0.262038	0.093863	-0.008402	0.000000	0.464183	0.931324	1.399574	1.872013	2.342162	2.807495	0.003722	2.7033673061291	1.399574
0	1	.337075	.358069	-950.20431132	-950.22530493	0.000000	0.100980	0.264138	0.337075	0.256175	0.084114	-0.020994	0.000000	0.471653	0.945355	1.419193	1.901773	2.381236	2.855458	0.007993	2.74703311559465	1.419193
